THERMAL ZONE: P1-6-COMMERCE 1-Cooling,THERMAL ZONE: HALL-1-7-Cooling,THERMAL ZONE: HALL-1-6-Cooling,,timestep
25.519012,22.437841,24.78169,,2959
25.744347,22.727057,24.926853,,2960
25.093197,22.616392,24.036348,,2961
25.840988,23.686182,25.61062,,2962
23.652424,24.511581,22.80426,,2963
23.252365,24.684587,24.366373,,2964
22.330292,24.654243,24.960712,,2965
25.833317,25.084766,24.081623,,2966
23.951567,25.503944,23.673607,,2967
23.020714,23.3167,23.48612,,2968
22.962408,23.823288,23.113314,,2969
24.53173,22.702635,23.428793,,2970
25.68932,22.576206,24.142216,,2971
25.046597,23.384285,25.734222,,2972
25.832893,25.168926,23.990248,,2973
23.58401,22.847288,24.239378,,2974
22.19429,22.449987,24.852945,,2975
23.43132,22.374044,24.50829,,2976
22.735523,22.465492,22.503647,,2977
25.190332,23.8509,23.009424,,2978
22.432209,22.630684,25.3468,,2979
22.625288,23.268814,22.339308,,2980
22.297993,23.64943,25.416464,,2981
24.592716,24.495865,25.381119,,2982
22.669455,22.577044,22.790144,,2983
23.397884,25.594116,24.291302,,2984
25.602928,22.839466,22.410305,,2985
25.02541,25.352682,22.830921,,2986
24.318304,23.270979,22.336504,,2987
25.85418,23.724293,25.796764,,2988
22.075397,22.342937,22.938807,,2989
24.307251,23.907127,24.94997,,2990
24.804058,25.370754,22.966366,,2991
22.280468,22.383018,24.37703,,2992
24.48562,24.067833,23.92478,,2993
22.93513,23.63688,24.579369,,2994
25.95593,25.572123,25.678698,,2995
25.103128,24.350468,22.887604,,2996
24.809767,22.403887,22.394522,,2997
23.032558,24.035355,22.399567,,2998
23.684246,23.435083,24.19112,,2999
23.294083,23.496298,23.406305,,3000
22.759886,22.763042,23.729681,,3001
25.892256,25.493309,24.675053,,3002
23.467583,23.058676,25.318588,,3003
24.928543,23.440807,24.02488,,3004
22.360613,25.367552,24.762854,,3005
25.822754,24.94226,24.044552,,3006
25.620485,25.259174,23.501331,,3007
24.445356,23.89549,22.914448,,3008
22.577923,24.044975,25.389925,,3009
23.674643,23.562883,25.176455,,3010
22.828075,24.420975,24.59704,,3011
22.330357,24.25896,25.357117,,3012
22.170006,23.162134,23.059797,,3013
25.068325,22.624931,25.13875,,3014
25.695024,24.362188,22.45322,,3015
22.3171,23.784851,25.356949,,3016
22.524353,24.567612,25.509106,,3017
24.327642,22.794073,22.832106,,3018
23.192852,23.47841,23.875887,,3019
25.312983,24.121498,25.010284,,3020
25.70281,24.16462,22.783144,,3021
25.08916,24.520794,23.685017,,3022
25.785374,22.66102,25.690325,,3023
23.550028,25.486094,25.319283,,3024
24.291473,25.199196,25.08957,,3025
22.20026,24.659864,22.744553,,3026
22.082132,23.137629,22.258625,,3027
22.228712,23.824972,24.063118,,3028
25.923613,25.18367,25.517746,,3029
23.264923,25.213343,24.845562,,3030
22.148506,24.142305,22.382313,,3031
25.231329,23.418207,23.20185,,3032
22.266888,25.357058,23.180046,,3033
24.47882,22.65649,25.412945,,3034
25.61253,23.991468,22.998081,,3035
25.76141,23.478796,24.465168,,3036
25.935488,25.30902,25.594286,,3037
23.865128,24.919018,23.026134,,3038
24.202291,25.472246,25.499218,,3039
25.667048,23.748413,22.591387,,3040
25.569912,23.744183,22.642548,,3041
25.7286,23.91282,23.473389,,3042
25.59184,22.528154,22.533134,,3043
22.554827,24.04855,22.490696,,3044
22.279043,24.710411,24.033316,,3045
23.734558,24.507818,23.333487,,3046
23.468098,22.36687,23.122402,,3047
24.621946,25.599918,24.943872,,3048
25.210772,23.843487,22.5392,,3049
25.683609,22.70239,23.918957,,3050
22.507504,25.511927,23.563679,,3051
22.281492,23.949492,22.297972,,3052
22.237806,24.285706,23.757013,,3053
23.255219,25.308287,24.501266,,3054
24.839325,24.451004,25.58191,,3055
22.379036,22.162258,23.899548,,3056
22.42214,25.548433,25.627947,,3057
22.183687,23.780832,22.476141,,3058
23.271933,24.149826,24.726757,,3059
22.376291,24.942036,25.454914,,3060
22.32976,24.689007,24.916912,,3061
23.550436,24.859499,24.399185,,3062
25.617826,22.993958,22.509104,,3063
24.236923,22.471876,23.731985,,3064
22.111235,23.403444,22.487534,,3065
23.911293,23.694046,23.270418,,3066
23.015322,23.651388,23.604681,,3067
25.362553,23.179283,23.442894,,3068
22.144726,23.506353,22.953997,,3069
22.546524,23.170916,25.58831,,3070
22.333666,24.401382,23.20083,,3071
23.768553,23.961868,25.421944,,3072
22.152836,24.188814,22.409399,,3073
22.273968,24.565605,24.09186,,3074
23.564125,23.955536,22.918362,,3075
25.806093,23.382076,25.321516,,3076
25.771229,23.3963,24.714582,,3077
24.542093,22.480036,24.873934,,3078
25.103252,24.570164,24.741924,,3079
25.579248,23.459343,25.510456,,3080
24.500324,25.40179,24.029772,,3081
25.90044,25.381924,24.925556,,3082
24.39246,23.704361,25.573866,,3083
23.209227,25.637058,25.631556,,3084
25.09973,22.492516,22.465431,,3085
24.607489,24.176765,23.261793,,3086
23.714188,22.631083,22.588575,,3087
23.590528,25.520012,25.771057,,3088
23.547522,24.878933,24.368444,,3089
25.324091,25.223906,25.64919,,3090
24.26802,25.02924,22.566889,,3091
24.491016,23.01581,24.44019,,3092
23.346853,24.997383,22.524334,,3093
24.379131,25.489338,22.506039,,3094
24.559427,24.737616,22.4896,,3095
25.895056,24.599295,25.616646,,3096
22.352303,25.210016,24.779137,,3097
23.996422,23.203836,22.264515,,3098
25.920025,25.006525,25.63391,,3099
24.486706,23.034824,25.66882,,3100
22.05976,22.82766,22.188242,,3101
24.821985,24.616419,23.923094,,3102
25.702679,23.00998,23.935545,,3103
25.760584,24.759193,23.170727,,3104
24.503132,23.392246,24.135094,,3105
24.82793,25.534805,23.90004,,3106
24.185724,24.759956,24.566448,,3107
25.823936,25.600079,23.40683,,3108
25.460922,25.146862,23.89551,,3109
25.123554,24.871174,25.584156,,3110
25.586315,25.375404,22.633976,,3111
22.115303,23.624203,22.33596,,3112
22.32946,24.833027,24.767801,,3113
22.24362,23.436571,24.704956,,3114
25.616617,22.904331,22.578169,,3115
23.316051,22.688282,25.366451,,3116
22.408821,25.416344,25.533596,,3117
22.589367,24.961674,22.88638,,3118
22.998802,24.033348,24.598269,,3119
22.263525,23.855667,24.624268,,3120
22.159594,22.552643,24.160437,,3121
22.161768,22.525555,24.224491,,3122
24.863619,23.352407,22.497581,,3123
22.644762,23.231293,23.411587,,3124
25.81351,23.32644,25.503256,,3125
25.051346,24.44706,22.668098,,3126
25.816296,23.26796,25.609072,,3127
25.72391,22.771456,24.534996,,3128
22.279613,25.350817,23.402605,,3129
25.695835,23.119509,23.709686,,3130
25.909515,25.355453,25.106316,,3131
25.81644,25.458206,23.42127,,3132
25.103588,25.666754,25.65963,,3133
22.735205,22.977224,23.876368,,3134
22.667831,25.321657,23.721685,,3135
23.713829,23.473,25.564478,,3136
25.857618,25.548262,24.037346,,3137
22.336636,25.331303,24.391502,,3138
23.4274,22.61215,25.487715,,3139
25.942013,25.77664,25.237574,,3140
22.233755,22.536478,25.437355,,3141
24.640257,25.34409,23.137312,,3142
24.250353,23.917551,22.339422,,3143
23.652803,25.641642,23.5764,,3144
25.872211,24.29364,25.533957,,3145
22.293123,25.100748,23.882341,,3146
23.316652,25.113325,23.780516,,3147
25.015429,24.797411,25.679726,,3148
23.262997,23.71304,22.328796,,3149
25.857504,25.330143,24.247421,,3150
23.279377,23.775234,23.774406,,3151
25.8801,25.457859,24.503849,,3152
24.521624,25.486244,23.526285,,3153
25.602154,22.741426,22.495184,,3154
23.240622,22.597582,25.532125,,3155
22.93402,23.397877,24.022627,,3156
23.214733,23.375547,23.227703,,3157
22.933163,22.308807,23.644432,,3158
25.126099,23.5394,25.539244,,3159
25.319466,24.674007,22.704676,,3160
24.593481,24.569407,24.898949,,3161
25.586767,22.655983,22.31906,,3162
22.3323,22.488323,24.3781,,3163
22.10899,23.618391,22.234434,,3164
22.189295,24.224464,22.99354,,3165
24.952538,25.011477,22.518326,,3166
25.704311,24.114674,22.858608,,3167
24.410517,25.596306,24.939917,,3168
24.865883,25.633753,23.799562,,3169
25.488562,22.847912,24.893236,,3170
24.259422,22.594334,25.339485,,3171
24.255157,25.720201,25.476234,,3172
22.189856,24.165207,22.825708,,3173
25.068647,23.107964,23.138935,,3174
22.218916,23.756342,23.965229,,3175
25.86151,24.021778,25.623886,,3176
24.920013,22.564528,22.993462,,3177
25.743738,23.835293,23.808266,,3178
22.754587,24.531628,23.86416,,3179
25.148132,25.169413,22.823156,,3180
25.948963,25.432121,25.700256,,3181
23.91661,23.53084,23.553436,,3182
22.299845,23.826605,25.270754,,3183
22.78044,24.811926,25.168661,,3184
24.48899,24.796522,25.494003,,3185
22.867556,22.473526,22.486794,,3186
22.411663,25.52305,25.47521,,3187
25.263151,22.67789,23.353085,,3188
24.407475,23.017202,25.648636,,3189
25.530724,23.469856,22.965086,,3190
25.401077,25.242239,25.633621,,3191
22.213366,24.561047,23.066177,,3192
22.963762,25.39118,23.046392,,3193
25.262878,24.284277,25.64401,,3194
25.910591,24.937405,25.542665,,3195
24.760838,22.823105,24.69886,,3196
25.635672,22.563389,23.243042,,3197
22.795847,24.502892,25.143494,,3198
25.202404,24.00899,24.686096,,3199
25.842978,23.676476,25.65415,,3200
23.815855,23.292383,25.506115,,3201
23.603682,23.375498,24.982405,,3202
22.327658,24.208435,25.361748,,3203
23.903059,22.374205,22.433683,,3204
23.984505,24.540922,25.60694,,3205
25.915668,25.018719,25.547636,,3206
22.493591,24.408213,25.613806,,3207
25.52544,25.483767,23.333427,,3208
25.943367,25.287718,25.749512,,3209
22.960455,22.39864,23.96462,,3210
25.607658,22.492647,22.837555,,3211
25.676933,22.657763,23.850113,,3212
25.96709,25.72034,25.720198,,3213
24.844858,22.369658,23.176012,,3214
22.355413,24.377037,24.17585,,3215
23.974937,25.649353,25.70185,,3216
23.740582,24.632404,24.264133,,3217
24.891079,22.89596,22.562376,,3218
22.030115,22.322878,22.18909,,3219
25.829685,23.602575,25.502062,,3220
23.53519,25.470646,25.15365,,3221
23.233452,24.714382,24.259903,,3222
22.959347,25.328514,22.517914,,3223
24.808044,23.494091,25.580683,,3224
24.893387,22.499964,23.745224,,3225
25.754646,23.887053,23.941925,,3226
22.327461,25.364094,24.202759,,3227
22.264381,25.133123,23.361347,,3228
25.777979,25.343328,22.882305,,3229
24.354218,22.627188,22.47385,,3230
23.112293,22.646364,24.60261,,3231
25.830618,25.44013,23.68036,,3232
25.33572,25.507492,25.708254,,3233
23.18385,24.994585,25.518728,,3234
24.681372,22.985806,22.475033,,3235
22.118368,22.593067,23.419182,,3236
23.20614,23.146116,25.043392,,3237
22.220247,22.43225,25.311949,,3238
24.48863,24.926962,24.784328,,3239
22.307009,24.386656,24.832483,,3240
25.779678,22.515272,25.739273,,3241
23.33157,23.406822,22.863663,,3242
22.341156,25.405529,24.394117,,3243
25.757591,24.029413,23.849628,,3244
24.965267,24.735857,25.27736,,3245
24.374516,24.074425,24.666224,,3246
24.487125,24.939173,23.86365,,3247
22.238754,23.226414,24.832403,,3248
25.738848,24.161335,23.39908,,3249
22.056744,22.61257,22.35206,,3250
22.305243,25.367496,23.821636,,3251
23.55413,25.108225,24.074162,,3252
23.90051,22.463102,23.09115,,3253
25.31588,25.150171,23.562834,,3254
25.588299,22.617191,25.623558,,3255
23.140007,24.40975,23.778475,,3256
22.036531,22.429108,22.191925,,3257
22.226389,22.64819,25.200407,,3258
25.547207,24.777563,25.509958,,3259
22.30264,23.779896,25.365007,,3260
23.895895,25.423065,24.107069,,3261
24.586672,23.137608,22.848867,,3262
23.749813,25.294655,22.830982,,3263
22.20327,23.20625,24.249346,,3264
25.738607,22.47762,25.078701,,3265
22.13732,23.855978,22.478458,,3266
25.635494,22.675396,23.127995,,3267
24.216236,22.823032,25.446978,,3268
25.817354,24.044968,25.494204,,3269
25.809858,23.299856,25.467726,,3270
22.214128,25.208735,22.431444,,3271
23.012314,25.500322,24.933672,,3272
25.78241,24.658722,23.64223,,3273
25.957026,25.610197,25.659235,,3274
22.231003,24.901098,23.025965,,3275
23.572403,25.501286,24.355236,,3276
22.690838,25.499336,24.164196,,3277
24.651154,24.452555,25.553593,,3278
22.240198,23.583708,24.49965,,3279
22.1008,23.357433,22.356152,,3280
23.445171,25.32954,22.504572,,3281
24.662752,24.944197,23.281273,,3282
23.549416,25.374363,23.252913,,3283
22.062172,22.180416,22.87649,,3284
24.143234,24.017756,22.338482,,3285
25.383518,23.809597,24.166126,,3286
22.30143,23.99433,25.129992,,3287
24.835608,22.58535,23.861734,,3288
24.074543,25.357792,25.114376,,3289
22.326733,25.227045,24.327412,,3290
23.489521,22.401297,24.018,,3291
25.763538,23.93735,24.042807,,3292
25.712854,25.708431,23.26876,,3293
23.386074,22.600517,23.535881,,3294
22.426722,22.619778,24.283707,,3295
25.6148,22.561548,22.890047,,3296
23.947643,22.48235,22.324034,,3297
25.883263,25.491959,24.523523,,3298
25.700012,25.472118,22.61796,,3299
24.351614,25.711143,25.272427,,3300
22.225235,22.51257,25.316418,,3301
23.878489,22.425686,25.266642,,3302
25.795351,23.54758,24.973392,,3303
23.45741,22.91774,23.439077,,3304
25.524265,24.970226,22.580261,,3305
25.030489,24.60344,22.588804,,3306
25.654064,23.430468,22.688606,,3307
24.126682,24.257267,23.842075,,3308
22.61183,23.788403,23.10699,,3309
24.73029,22.574377,24.554165,,3310
23.056793,22.696796,25.544128,,3311
25.783371,22.72291,25.594389,,3312
24.705128,22.7495,23.378323,,3313
23.699825,25.623516,25.469774,,3314
22.230928,25.142487,22.783297,,3315
23.334265,24.312012,25.553558,,3316
22.346632,24.622704,25.270037,,3317
23.89789,24.657707,25.41028,,3318
25.68925,24.115526,22.601738,,3319
25.849636,25.459246,23.984571,,3320
25.947285,25.657463,25.446371,,3321
22.421093,22.57601,24.08593,,3322
24.172531,22.444872,24.833921,,3323
22.397194,23.718407,22.281816,,3324
25.8177,23.322905,25.578001,,3325
22.287224,24.803854,24.078945,,3326
25.310482,24.613005,22.63335,,3327
23.302963,22.72009,22.199207,,3328
22.754297,25.390074,23.895216,,3329
25.970657,25.895414,25.605757,,3330
25.004837,24.697971,25.597143,,3331
25.700733,25.643969,23.86452,,3332
23.798775,23.16359,22.576134,,3333
24.824877,23.677258,25.325872,,3334
24.237713,25.51371,25.54709,,3335
22.201912,23.85084,23.581657,,3336
23.827305,25.355549,22.589651,,3337
23.886118,22.643295,24.523539,,3338
24.92059,23.996319,25.670017,,3339
23.311205,24.137455,22.406204,,3340
22.931515,25.080044,23.847286,,3341
23.782724,23.576,25.134422,,3342
24.074968,24.758625,24.438873,,3343
25.025362,23.750906,22.498772,,3344
23.375332,23.458471,22.924683,,3345
23.954678,23.898449,22.379286,,3346
23.953602,23.362898,24.956331,,3347
22.682842,22.508823,24.548798,,3348
22.201576,22.514788,23.38757,,3349
25.68484,22.65902,23.983242,,3350
25.50338,25.575377,24.86293,,3351
22.209763,23.15513,24.410837,,3352
25.10773,22.447187,25.474194,,3353
25.63955,23.255808,22.616514,,3354
22.35474,24.84154,25.189056,,3355
25.959442,25.480812,25.829704,,3356
24.29884,24.472322,22.426392,,3357
25.673683,25.158894,24.781513,,3358
22.56821,25.408463,24.612411,,3359
24.706944,23.604103,22.353712,,3360
24.223919,24.206398,24.366219,,3361
22.293259,24.202438,24.782974,,3362
25.673117,22.960495,23.737808,,3363
24.387949,25.367163,22.468597,,3364
22.78371,22.33683,23.92009,,3365
24.197247,23.774406,25.45737,,3366
24.15986,22.867306,22.605303,,3367
25.795403,25.435555,23.086283,,3368
25.826845,25.601274,23.455101,,3369
22.568604,22.331768,22.292221,,3370
22.26696,22.461824,22.798635,,3371
22.759172,25.219152,22.674498,,3372
25.27891,24.87233,22.628828,,3373
25.752686,23.365368,24.430292,,3374
22.2767,25.49719,23.206697,,3375
25.805874,23.576717,25.123142,,3376
23.289581,23.369682,23.905218,,3377
23.825203,25.485664,24.055544,,3378
22.806469,25.3255,22.416286,,3379
22.114685,22.607965,23.341663,,3380
24.02883,24.86855,22.583271,,3381
23.759937,22.92877,24.515348,,3382
24.806591,24.599585,22.49993,,3383
24.513702,22.865952,24.836555,,3384
22.714281,24.362019,24.672235,,3385
22.211996,25.058624,22.545311,,3386
22.270802,25.24355,23.36009,,3387
23.257572,23.800953,23.77961,,3388
23.36054,23.719805,22.311554,,3389
22.95313,24.159382,24.780468,,3390
23.31395,25.429466,25.5104,,3391
22.24811,23.137619,25.080236,,3392
22.388876,25.501316,25.109583,,3393
25.837486,23.943266,25.293995,,3394
24.00777,22.577646,25.643766,,3395
22.611063,22.424927,22.228432,,3396
24.387964,24.197227,23.575714,,3397
22.442406,24.538351,22.450846,,3398
25.747166,23.065395,24.636429,,3399
25.780788,22.66911,25.653633,,3400
23.828196,23.10305,25.361485,,3401
22.261644,24.352608,24.095345,,3402
24.267706,23.99378,23.70766,,3403
22.396585,23.802904,24.242716,,3404
22.797485,23.66824,25.339582,,3405
23.834944,22.621187,25.027615,,3406
23.704765,23.11605,23.26638,,3407
22.190481,24.824232,22.413948,,3408
25.75254,24.205711,23.587477,,3409
22.151505,24.19605,22.379522,,3410
24.74942,24.238922,24.364185,,3411
22.420858,22.258564,22.922789,,3412
22.266754,22.931227,25.603582,,3413
22.899487,24.012815,25.582682,,3414
25.62276,22.598894,24.819958,,3415
22.359896,22.639372,23.676992,,3416
25.79529,23.640182,24.879744,,3417
24.222666,22.549559,22.670425,,3418
23.913485,23.470133,23.07589,,3419
22.218693,22.490643,25.22715,,3420
24.379543,23.696154,22.72324,,3421
22.60518,25.4337,24.169275,,3422
24.28783,23.522627,23.994125,,3423
25.936369,25.225115,25.69316,,3424
23.415497,25.664642,24.767368,,3425
22.21975,22.46165,25.274088,,3426
22.791445,23.797266,23.117252,,3427
25.258665,22.53293,25.173502,,3428
22.188107,24.850216,22.347591,,3429
25.681854,22.72423,23.867302,,3430
23.72097,23.886766,23.930553,,3431
25.680664,24.011349,22.559925,,3432
25.029894,25.571243,25.623714,,3433
22.355795,24.586672,25.461847,,3434
25.246696,23.448837,24.752316,,3435
22.114305,22.871687,23.071497,,3436
24.120455,25.411224,22.48964,,3437
24.465403,24.702566,24.079477,,3438
25.808865,24.333906,24.416784,,3439
23.375164,25.444653,24.745127,,3440
24.717194,22.758873,25.337975,,3441
25.58409,22.600327,22.329199,,3442
22.041552,22.313969,22.392399,,3443
24.870459,25.385775,23.786179,,3444
24.665066,25.412123,23.04869,,3445
22.33861,22.902134,22.151714,,3446
22.253948,25.232586,23.084538,,3447
25.683117,25.678204,24.287758,,3448
25.535112,24.85694,22.751303,,3449
25.67151,22.740734,23.780764,,3450
22.57849,22.522429,22.634132,,3451
25.7159,23.969625,23.200672,,3452
22.129305,23.187862,23.01033,,3453
24.293774,23.66956,22.87242,,3454
25.12826,24.825983,23.112217,,3455
23.925518,24.588406,22.607094,,3456
22.323492,24.706718,24.792639,,3457
24.313513,23.50201,24.911455,,3458
25.793545,24.292065,24.198202,,3459
24.373045,23.3584,23.646042,,3460
25.761036,23.211143,24.726479,,3461
25.697151,22.600819,24.250748,,3462
24.939867,23.280807,23.232073,,3463
22.139963,23.949686,22.429691,,3464
25.604343,22.803484,22.47035,,3465
24.790846,25.403349,22.633741,,3466
22.032679,22.225431,22.330101,,3467
23.379658,23.538036,25.053917,,3468
25.603834,24.79074,25.180788,,3469
23.421698,25.130856,23.009712,,3470
24.053385,25.44021,24.755508,,3471
22.077631,22.4541,22.865639,,3472
23.260912,22.794666,22.247946,,3473
22.224205,23.382154,24.429321,,3474
22.476534,23.732466,22.79827,,3475
22.515612,24.842112,24.559265,,3476
22.472794,24.043262,23.990952,,3477
22.392237,25.32108,25.346947,,3478
23.399504,22.355936,24.60866,,3479
25.696293,22.519657,24.317305,,3480
25.077353,25.590168,25.100895,,3481
22.854872,22.983025,23.169825,,3482
25.44363,24.322248,25.775349,,3483
25.761879,22.60026,25.351692,,3484
22.7981,24.565254,22.38302,,3485
23.21302,24.687115,24.253408,,3486
25.77374,25.51111,22.642479,,3487
24.614933,24.419052,22.627127,,3488
25.068865,22.547243,24.973495,,3489
23.13804,24.837193,25.508385,,3490
23.904617,23.306076,25.638573,,3491
25.489035,25.539484,23.349266,,3492
23.749668,23.052818,24.277464,,3493
22.99095,25.227688,25.62609,,3494
23.759727,22.57705,22.359491,,3495
23.167727,22.415123,25.232601,,3496
25.728086,23.928658,23.4488,,3497
25.876856,25.512661,24.3939,,3498
23.90414,25.156404,25.069468,,3499
25.33056,24.17823,25.18319,,3500
24.0324,25.245459,25.535793,,3501
25.12319,22.645456,23.70022,,3502
23.507298,24.339928,25.333385,,3503
22.15127,23.41922,23.152365,,3504
25.033482,22.937424,22.301487,,3505
25.164122,23.908722,22.64551,,3506
25.79319,22.79891,25.685339,,3507
22.241053,22.630733,25.467165,,3508
25.655731,22.434032,23.713413,,3509
23.866873,23.50683,25.208157,,3510
22.332506,24.100174,24.516907,,3511
23.437405,25.414442,22.465515,,3512
24.445854,24.699715,25.622337,,3513
24.012863,22.598484,23.884598,,3514
22.165857,23.468775,23.088564,,3515
22.303919,24.208685,24.66553,,3516
25.591307,25.61781,23.675774,,3517
24.623981,24.738724,23.592388,,3518
22.351215,23.548681,23.03777,,3519
22.289,25.225464,23.687532,,3520
25.81707,25.590336,23.299854,,3521
25.68481,23.187319,23.454472,,3522
25.826225,25.42331,23.967606,,3523
24.14623,24.27402,25.600761,,3524
22.168453,22.453667,23.369295,,3525
22.217253,22.372158,25.321152,,3526
25.452888,25.747099,24.116108,,3527
22.950733,24.296997,22.844505,,3528
22.104643,22.31748,23.461445,,3529
25.12248,22.873419,22.396729,,3530
24.827293,24.878874,24.158903,,3531
23.100628,25.134695,24.926008,,3532
25.455126,25.695507,23.299278,,3533
22.390638,25.071798,25.023106,,3534
25.089436,23.792925,23.868958,,3535
24.91831,22.6124,25.23328,,3536
22.341888,24.29765,25.514454,,3537
25.723167,23.608212,23.68563,,3538
23.634186,24.29887,22.42193,,3539
24.97281,22.804205,24.29367,,3540
23.285845,25.130093,23.205364,,3541
24.523876,22.803617,23.043045,,3542
23.05933,24.656513,25.494774,,3543
25.740938,24.342749,23.25321,,3544
22.84474,22.834982,22.419857,,3545
25.825863,25.50006,23.539614,,3546
22.565811,22.978949,23.5554,,3547
23.903133,24.562347,23.767101,,3548
25.360022,25.486744,23.941236,,3549
22.225769,22.417585,25.420485,,3550
25.516874,25.37059,23.053192,,3551
23.589184,25.439892,23.182178,,3552
25.427006,22.632679,25.63424,,3553
25.10461,25.416891,23.690182,,3554
23.20738,23.78,22.985214,,3555
24.679049,22.59563,24.65377,,3556
23.007746,22.50403,25.2099,,3557
23.46905,25.571728,25.071472,,3558
22.417988,25.504135,25.601667,,3559
24.622513,24.489214,22.537008,,3560
24.645592,25.502882,23.364067,,3561
23.557127,25.49645,22.622374,,3562
23.799189,25.13873,25.12112,,3563
24.5257,22.97376,25.641447,,3564
24.275146,23.976473,23.872635,,3565
22.053051,22.337116,22.564734,,3566
23.364613,24.264534,22.519634,,3567
22.21083,24.240114,23.34401,,3568
25.627941,22.684114,22.990885,,3569
22.312363,23.849136,25.461025,,3570
25.85762,24.18855,25.390987,,3571
25.75879,25.304716,24.84156,,3572
24.997728,24.047659,23.179617,,3573
25.765625,23.926239,24.089375,,3574
25.064344,25.506363,23.953434,,3575
23.231907,24.386732,22.566788,,3576
22.96078,22.305662,23.792976,,3577
22.153505,22.375746,23.649641,,3578
24.236475,22.94692,22.83281,,3579
22.616617,25.38525,24.731962,,3580
22.168499,23.333344,23.531134,,3581
25.721088,24.062061,23.19645,,3582
22.757332,24.874117,24.21864,,3583
23.287373,23.014694,22.547287,,3584
24.375536,24.628355,25.554487,,3585
22.89074,22.270977,22.287193,,3586
22.99261,22.533508,22.405571,,3587
25.62793,22.769032,24.052437,,3588
22.368837,24.600328,25.669918,,3589
25.694387,25.217293,24.283697,,3590
22.915897,25.418491,24.457722,,3591
25.015015,22.891802,25.542952,,3592
24.364536,24.497923,25.139236,,3593
22.78221,23.412128,25.00003,,3594
22.90294,23.083225,25.432615,,3595
25.435492,23.241173,22.664242,,3596
22.421318,25.16548,25.591587,,3597
23.625334,24.4093,23.61974,,3598
23.230444,22.364742,23.148968,,3599
23.920137,23.793808,22.53922,,3600
22.247923,23.701233,24.513468,,3601
22.02864,22.36216,22.124723,,3602
23.4988,22.655085,23.338287,,3603
25.79633,22.77836,25.759256,,3604
25.962225,25.620834,25.736996,,3605
22.395327,25.604641,25.115921,,3606
23.062714,25.439077,25.225885,,3607
22.125246,23.775652,22.353539,,3608
24.6443,25.250679,23.194296,,3609
25.769796,23.821112,24.265434,,3610
24.751307,24.055048,25.626482,,3611
23.365473,24.172794,25.669472,,3612
22.318697,22.498938,24.022438,,3613
22.138649,24.046705,22.310335,,3614
24.778732,24.501308,23.415005,,3615
24.391323,23.797205,25.511053,,3616
24.985355,25.44045,24.701532,,3617
23.721056,23.907639,23.781292,,3618
24.304892,25.664173,24.886986,,3619
23.842525,25.5869,24.253769,,3620
25.040447,24.70438,22.397789,,3621
24.727104,22.505356,22.422297,,3622
24.32034,23.334063,22.514275,,3623
23.097368,23.340885,22.530205,,3624
24.000727,22.912321,22.211847,,3625
24.299122,22.728691,23.759485,,3626
22.588562,24.516054,22.469315,,3627
23.110281,22.919693,22.455166,,3628
24.760155,22.851261,24.616928,,3629
25.793787,23.071396,25.422981,,3630
22.760252,22.502312,24.257677,,3631
25.834616,23.567905,25.620552,,3632
24.588928,23.26363,25.591908,,3633
22.668493,23.424795,24.151606,,3634
24.991919,22.796944,25.094143,,3635
25.648785,25.334784,22.624695,,3636
24.624987,22.479517,25.47116,,3637
22.356134,25.5114,24.54289,,3638
22.184608,23.678318,23.46004,,3639
24.359146,24.419825,25.087023,,3640
25.926775,25.641752,25.113417,,3641
25.830265,24.31914,25.135,,3642
22.975498,25.45509,25.106558,,3643
23.65457,22.533493,24.988396,,3644
23.450287,22.677113,25.528831,,3645
22.132044,23.941788,22.302969,,3646
22.903784,22.441702,25.13674,,3647
23.849174,25.40899,25.452505,,3648
22.230316,25.392513,22.522863,,3649
25.371397,23.844204,24.920122,,3650
25.636307,23.211714,22.605522,,3651
23.313835,22.946882,24.422028,,3652
23.16725,24.045383,22.275566,,3653
25.18599,25.040955,22.731564,,3654
23.262146,23.81608,22.260355,,3655
25.529158,23.716787,25.46646,,3656
25.883482,24.169664,25.849522,,3657
24.705578,23.47472,22.399252,,3658
25.852833,25.160925,24.337217,,3659
24.564722,24.928705,22.632702,,3660
25.940266,25.35463,25.629877,,3661
24.23893,25.178873,22.821898,,3662
24.470287,23.386003,25.523811,,3663
24.928394,23.658,24.790585,,3664
22.39548,25.40169,25.321451,,3665
24.107819,23.605839,23.579582,,3666
22.226892,23.336515,24.00391,,3667
23.653217,25.137108,24.044542,,3668
23.60865,23.11771,23.709333,,3669
22.332893,24.092522,23.211971,,3670
22.320747,24.928352,24.52435,,3671
24.366657,22.560276,23.704115,,3672
22.097307,22.37946,23.274773,,3673
23.557808,23.633266,23.850235,,3674
22.80109,25.403038,22.571764,,3675
24.187695,23.985382,24.503977,,3676
24.262688,25.466272,24.089146,,3677
22.79746,22.26109,22.273533,,3678
25.528387,23.76421,22.67202,,3679
23.400238,23.627169,25.404957,,3680
25.01966,25.445108,22.705227,,3681
22.657583,23.243208,24.790014,,3682
22.964724,22.374102,23.23525,,3683
24.972727,22.385,22.38093,,3684
22.036394,22.375252,22.24345,,3685
25.722538,24.717407,22.565733,,3686
23.02547,24.413818,23.87846,,3687
25.622599,23.088814,22.495358,,3688
25.071947,25.617073,24.74163,,3689
25.469173,25.695711,23.469225,,3690
22.42423,24.190628,23.996881,,3691
